# Constructed from biom file
#OTU ID	ERR5533326	ERR5533327	ERR5533328	ERR5533329	ERR5533330	ERR5533331	ERR5533332	ERR5533333	ERR5533334	ERR5533335	ERR5533336	ERR5533337	ERR5533338	ERR5533339	ERR5533340	ERR5533341	ERR5533342	ERR5533343	ERR5533344	ERR5533345	ERR5533346	ERR5533347	ERR5533348	ERR5533349	ERR5533350	ERR5533351	ERR5533352	ERR5533353	ERR5533354	ERR5533355	ERR5533356	ERR5533357	ERR5533358	ERR5533359	ERR5533360	ERR5533361	ERR5533362	ERR5533363	ERR5533364	ERR5533365	ERR5533366	ERR5533367	ERR5533368	ERR5533369	ERR5533370	ERR5533371	ERR5533372	ERR5533373	taxonomy
a508c509789882c47f9e1bec74b505e0	8.0	21.0	8.0	8.0	1699.0	487.0	211.0	31.0	3139.0	643.0	90.0	4949.0	347.0	782.0	138.0	511.0	417.0	239.0	0.0	3.0	0.0	0.0	11.0	0.0	853.0	9486.0	9244.0	3868.0	1851.0	3964.0	6226.0	3309.0	18025.0	22130.0	22346.0	2919.0	5137.0	4214.0	7442.0	20185.0	2781.0	4629.0	7725.0	1215.0	5002.0	13050.0	32625.0	27720.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros
47e3eb6b82e0fb96e5d04fa66beba6c9	0.0	3.0	5.0	16.0	6.0	23.0	12.0	51.0	4009.0	5849.0	12878.0	30385.0	15180.0	20333.0	24763.0	18409.0	18850.0	7924.0	48.0	120.0	2.0	16.0	8.0	0.0	169.0	391.0	4900.0	7573.0	1968.0	1642.0	15834.0	12122.0	45.0	41.0	737.0	5519.0	4166.0	6324.0	21.0	254.0	3608.0	4.0	28.0	548.0	3383.0	69.0	193.0	112.0	Eukaryota; Rhizaria; Radiolaria; RAD-C; RAD-C_X; RAD-C_Xb; RAD-C_Xb_X; RAD-C_Xb_X_sp.
7c62a1f9cc0240884651d14d049d115b	430.0	2538.0	2307.0	759.0	6946.0	1323.0	4829.0	16164.0	34333.0	175.0	113.0	153.0	118.0	7.0	241.0	13.0	163.0	343.0	196.0	102.0	131.0	397.0	1302.0	4699.0	1136.0	1323.0	754.0	1590.0	4557.0	1481.0	7148.0	6.0	410.0	120.0	163.0	215.0	1328.0	54.0	374.0	4672.0	362.0	233.0	2122.0	447.0	1392.0	3920.0	8035.0	7151.0	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis_pouchetii
0d15c9a03515127ede3eea1a41076c3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0	195.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	16.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	488.0	0.0	0.0	128.0	14.0	34.0	1432.0	106827.0	2020.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Metridia; Metridia_sp.
24f6b887258e2d43932975a29a4041bd	752.0	1380.0	12.0	258.0	8068.0	37031.0	46117.0	17271.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate
85e61479765291644e4495907bcdab21	17964.0	5201.0	31680.0	25390.0	48.0	73.0	1132.0	694.0	29.0	356.0	306.0	1739.0	0.0	94.0	55.0	0.0	48.0	67.0	12.0	0.0	534.0	33.0	22.0	818.0	152.0	104.0	150.0	165.0	41.0	609.0	71.0	0.0	0.0	171.0	26.0	202.0	9.0	0.0	0.0	37.0	156.0	35.0	34.0	15.0	137.0	110.0	44.0	39.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda
ae64b7f3887f22f6f07f5d68c77a18df	77.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	1637.0	5648.0	13823.0	17977.0	16313.0	211.0	661.0	0.0	0.0	0.0	0.0	0.0	2511.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	3828.0	0.0	730.0	76.0	73.0	0.0	0.0	0.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Pseudo-nitzschia; Pseudo-nitzschia_sp.
cb5a32a364d05dd4c12bd874391fb414	253.0	317.0	453.0	1466.0	35.0	41.0	0.0	82.0	4030.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	138.0	996.0	0.0	149.0	0.0	74.0	2919.0	20232.0	34.0	23682.0	617.0	168.0	134.0	266.0	105.0	0.0	47.0	0.0	303.0	0.0	0.0	134.0	625.0	366.0	0.0	36.0	916.0	270.0	29.0	219.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gyrodinium; Gyrodinium_heterogrammum
34574a1f8de3c8e86290bd14606d15f7	127.0	120.0	98.0	108.0	500.0	494.0	333.0	103.0	548.0	924.0	3338.0	6494.0	1994.0	1719.0	2198.0	1471.0	4281.0	2662.0	2068.0	608.0	173.0	233.0	227.0	232.0	406.0	1248.0	877.0	1729.0	763.0	697.0	1910.0	2401.0	1069.0	327.0	1157.0	1537.0	1966.0	2831.0	832.0	254.0	1296.0	882.0	1371.0	597.0	1463.0	650.0	1526.0	182.0	Eukaryota; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-I; Dino-Group-I-Clade-1; Dino-Group-I-Clade-1_X; Dino-Group-I-Clade-1_X_sp.
d956d3c818e235c66398a5455d0f2c49	58.0	408.0	3513.0	115.0	197.0	786.0	43.0	5.0	122.0	202.0	769.0	669.0	67.0	1332.0	1105.0	2226.0	56.0	1038.0	742.0	2577.0	1758.0	1377.0	115.0	305.0	51.0	30.0	25173.0	3.0	10.0	1070.0	38.0	48.0	6.0	403.0	6.0	970.0	87.0	41.0	136.0	193.0	273.0	20.0	6.0	405.0	817.0	22.0	69.0	11.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Cyclopina; Cyclopina_gracilis
55e948bbc0eb79f27f1232aaea567a33	286.0	202.0	455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365.0	0.0	0.0	0.0	2.0	6.0	483.0	11013.0	1577.0	1659.0	37.0	19248.0	0.0	0.0	0.0	0.0	2.0	7766.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	83.0	417.0	0.0	79.0	30.0	119.0	1579.0	0.0	21.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae
15200fbe475d2a45a4af601a196be413	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	245.0	0.0	1717.0	164.0	1211.0	0.0	0.0	1214.0	2256.0	13220.0	48.0	9.0	60.0	0.0	0.0	26.0	9548.0	4690.0	885.0	1601.0	35.0	0.0	189.0	0.0	631.0	0.0	615.0	0.0	757.0	755.0	233.0	2715.0	0.0	532.0	0.0	61.0	283.0	1771.0	71.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Clausocalanus; Clausocalanus_furcatus
6f8b712ed1397268acba98f3ff9e76f4	8687.0	14997.0	9468.0	4005.0	190.0	835.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	225.0	114.0	237.0	50.0	634.0	24.0	0.0	0.0	143.0	0.0	823.0	102.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	1472.0	0.0	0.0	61.0	104.0	0.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae
f2eea498de2b39ae5abf29e6016a33ad	3972.0	14453.0	3799.0	226.0	2686.0	98.0	140.0	1106.0	1056.0	85.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	118.0	0.0	44.0	135.0	688.0	2017.0	3762.0	587.0	105.0	232.0	347.0	202.0	2507.0	425.0	0.0	0.0	0.0	0.0	40.0	169.0	23.0	0.0	246.0	0.0	63.0	43.0	278.0	875.0	249.0	753.0	202.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Pseudo-nitzschia; Pseudo-nitzschia_sp.
8195f119d01063f0f0fa93e57416e0ad	1078.0	3351.0	4837.0	4330.0	1237.0	0.0	0.0	2310.0	0.0	0.0	0.0	0.0	69.0	88.0	0.0	0.0	0.0	26.0	162.0	648.0	380.0	2175.0	8443.0	2150.0	4481.0	0.0	53.0	103.0	70.0	2837.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	327.0	56.0	102.0	301.0	50.0	171.0	716.0	236.0	402.0	Eukaryota; Alveolata; Ciliophora; Spirotrichea; Strombidiida; Strombidiidae_M
469ff89c3fdae28b654bc22fe41a44ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	733.0	1429.0	6089.0	9712.0	3607.0	5528.0	3569.0	706.0	355.0	81.0	0.0	17.0	0.0	0.0	0.0	0.0	17.0	269.0	690.0	548.0	131.0	793.0	1408.0	1303.0	0.0	0.0	0.0	186.0	45.0	1599.0	146.0	0.0	0.0	23.0	0.0	138.0	337.0	11.0	0.0	0.0	Eukaryota; Rhizaria; Radiolaria; RAD-C; RAD-C_X; RAD-C_Xb; RAD-C_Xb_X; RAD-C_Xb_X_sp.
6b9ed4a65a03053781e97eb3f67afcea	5625.0	3496.0	1761.0	2426.0	387.0	1209.0	522.0	63.0	384.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	188.0	389.0	164.0	1385.0	1461.0	526.0	1517.0	44.0	0.0	0.0	264.0	118.0	1819.0	99.0	77.0	0.0	0.0	0.0	0.0	659.0	0.0	42.0	779.0	237.0	0.0	1054.0	946.0	640.0	3164.0	4784.0	1042.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae
47c98e499b9e0c7f081169c5deefa5c2	1602.0	6069.0	540.0	2272.0	0.0	258.0	1089.0	223.0	1181.0	215.0	1211.0	2976.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	78.0	0.0	423.0	1080.0	1610.0	458.0	4994.0	42.0	1388.0	0.0	3695.0	283.0	262.0	1096.0	359.0	168.0	154.0	382.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	Eukaryota; Alveolata; Ciliophora; Spirotrichea; Strombidiida; Strombidiidae_M
1e5a6a9c74a7a0023eb2c857dc9e8623	0.0	0.0	0.0	0.0	39.0	30.0	136.0	290.0	596.0	10.0	53.0	0.0	0.0	94.0	0.0	81.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	773.0	1737.0	4879.0	3527.0	735.0	732.0	296.0	832.0	578.0	1733.0	113.0	567.0	389.0	2483.0	198.0	570.0	5374.0	4534.0	272.0	664.0	838.0	170.0	180.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate
47cf18ee63d2270cd43f8b0e3cd85a18	197.0	184.0	527.0	741.0	2842.0	331.0	133.0	146.0	0.0	583.0	3024.0	1612.0	25.0	41.0	766.0	242.0	0.0	2754.0	107.0	178.0	0.0	0.0	188.0	327.0	8434.0	457.0	1055.0	571.0	188.0	581.0	314.0	404.0	68.0	1392.0	0.0	313.0	245.0	1074.0	278.0	261.0	103.0	493.0	450.0	115.0	282.0	270.0	410.0	395.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae
a99797f827ff2af69faf403c6ecf830b	665.0	814.0	299.0	1436.0	2027.0	462.0	564.0	653.0	397.0	464.0	626.0	1943.0	213.0	787.0	0.0	501.0	1314.0	154.0	0.0	64.0	106.0	77.0	88.0	3669.0	555.0	189.0	987.0	406.0	647.0	1178.0	507.0	1881.0	1437.0	121.0	684.0	265.0	643.0	1148.0	1158.0	296.0	60.0	903.0	231.0	103.0	101.0	1448.0	208.0	148.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae
3699ec814d9511c702abc29ab7eafaf6	1681.0	256.0	328.0	62.0	613.0	31.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	10.0	18.0	0.0	30.0	394.0	0.0	0.0	1269.0	4.0	59.0	0.0	397.0	0.0	0.0	0.0	0.0	400.0	0.0	4362.0	7634.0	0.0	0.0	0.0	28.0	214.0	846.0	2318.0	11185.0	Eukaryota; Alveolata; Ciliophora; Spirotrichea
f6a86628664db3687ac61cb822bfe28c	4.0	2.0	0.0	3.0	0.0	214.0	336.0	3941.0	13494.0	193.0	357.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	51.0	179.0	420.0	1323.0	1930.0	493.0	2988.0	122.0	0.0	0.0	718.0	0.0	56.0	0.0	95.0	4.0	28.0	407.0	4298.0	24.0	447.0	20.0	0.0	7.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros
16983064996cb7f218573660f8cb724a	5233.0	10513.0	8219.0	4387.0	101.0	498.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	198.0	377.0	253.0	62.0	0.0	0.0	0.0	208.0	0.0	1760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Suessiales; Suessiaceae; Biecheleria
2762d639f7cccacf30db587f5b06faf0	4149.0	1675.0	353.0	3179.0	5115.0	623.0	582.0	513.0	204.0	258.0	0.0	350.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	358.0	732.0	483.0	130.0	582.0	4246.0	53.0	658.0	864.0	950.0	892.0	1100.0	178.0	92.0	48.0	34.0	140.0	215.0	34.0	296.0	141.0	70.0	163.0	281.0	76.0	190.0	120.0	237.0	200.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gyrodinium
c159a9934b390d7c6223416049ca44bd	30.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	411.0	0.0	48.0	910.0	0.0	110.0	0.0	0.0	723.0	0.0	0.0	0.0	0.0	0.0	0.0	6887.0	6151.0	829.0	2612.0	752.0	0.0	139.0	197.0	129.0	0.0	0.0	280.0	0.0	199.0	184.0	3227.0	2221.0	0.0	18.0	140.0	1133.0	3088.0	0.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Clausocalanus; Clausocalanus_furcatus
e6c569b6ad56d83f948a8684d81cd83d	64.0	39.0	27.0	121.0	1702.0	2946.0	0.0	8.0	122.0	196.0	1145.0	4720.0	634.0	1810.0	1031.0	592.0	3719.0	1533.0	267.0	51.0	0.0	0.0	5.0	0.0	1273.0	282.0	118.0	211.0	0.0	80.0	397.0	373.0	908.0	471.0	0.0	67.0	449.0	580.0	554.0	209.0	605.0	260.0	0.0	192.0	464.0	279.0	1754.0	120.0	Eukaryota; Stramenopiles; Pseudofungi; Pirsonia_Clade; Pirsonia_Clade_X; Pirsonia_Clade_XX; Pirsonia_Clade__XXX; Pirsonia_Clade__XXX_sp.
5233d3307ab75345c2af76ef775217c0	0.0	7.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5252.0	0.0	17.0	0.0	0.0	10.0	0.0	277.0	0.0	0.0	0.0	0.0	369.0	0.0	513.0	6410.0	0.0	52.0	0.0	35.0	80.0	491.0	4512.0	10306.0	Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Filosa-Imbricatea_X; Novel-clade-2; Novel-clade-2_X; Novel-clade-2_X_sp.
87865049d68195c32638005dfacbc1a5	138.0	969.0	2487.0	53.0	6758.0	68.0	2620.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	6341.0	154.0	159.0	56.0	8.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	559.0	0.0	0.0	1298.0	0.0	0.0	0.0	117.0	197.0	3236.0	74.0	2617.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae
a5361dd2c1086320d71d70623351eb27	52.0	0.0	0.0	0.0	33.0	81.0	26.0	0.0	10.0	686.0	423.0	7015.0	1537.0	1514.0	310.0	2150.0	0.0	754.0	1394.0	619.0	54.0	34.0	50.0	0.0	77.0	697.0	119.0	140.0	88.0	181.0	206.0	422.0	586.0	513.0	223.0	838.0	643.0	1498.0	145.0	44.0	1303.0	1506.0	145.0	747.0	920.0	0.0	226.0	0.0	Eukaryota; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-II; Dino-Group-II-Clade-10-and-11; Dino-Group-II-Clade-10-and-11_X; Dino-Group-II-Clade-10-and-11_X_sp.
9fc8d20b49d9ebbab9790357579d57a6	1320.0	1233.0	840.0	972.0	550.0	584.0	308.0	95.0	423.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	49.0	287.0	941.0	1865.0	6351.0	9377.0	378.0	60.0	37.0	0.0	364.0	49.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	86.0	0.0	229.0	90.0	54.0	110.0	0.0	0.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate
2d9d138b318ce3263912332403c43070	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	24.0	25.0	25861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Mollusca; Gastropoda; Heterobranchia
1c6873e8fb69367a4b5a4d5e8442129d	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	67.0	16600.0	1935.0	7214.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Proboscia; Proboscia_alata
dd4ef7c4e4627444179734b70ab1c02a	3615.0	3596.0	1795.0	1469.0	530.0	548.0	0.0	0.0	72.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	269.0	189.0	797.0	991.0	380.0	288.0	1885.0	95.0	0.0	62.0	0.0	0.0	2380.0	0.0	0.0	0.0	0.0	0.0	0.0	392.0	0.0	0.0	217.0	338.0	0.0	0.0	1638.0	1717.0	0.0	203.0	85.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate
99655e5239a8d1872eb300900c440c32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	937.0	0.0	0.0	10.0	1760.0	2635.0	1616.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16392.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae
96e731795faa4fdd5c536913836ac275	7.0	13.0	23.0	5.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	72.0	522.0	21345.0	900.0	106.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Corethron
bf0473c601790edd47a3fec62a99b85f	36.0	11.0	0.0	25.0	82.0	46.0	22.0	45.0	19.0	202.0	732.0	1697.0	1019.0	550.0	1135.0	474.0	219.0	248.0	330.0	23.0	0.0	0.0	0.0	0.0	152.0	304.0	1225.0	732.0	137.0	198.0	176.0	565.0	2639.0	948.0	1740.0	246.0	352.0	979.0	866.0	151.0	181.0	1459.0	1983.0	164.0	554.0	126.0	277.0	49.0	Eukaryota; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-I; Dino-Group-I-Clade-1; Dino-Group-I-Clade-1_X; Dino-Group-I-Clade-1_X_sp.
d17ce93ddbe6faddd6c02a2fd530dfa9	84.0	466.0	162.0	186.0	176.0	453.0	181.0	85.0	112.0	284.0	368.0	2679.0	452.0	857.0	291.0	958.0	1813.0	1097.0	1172.0	105.0	9.0	58.0	43.0	37.0	663.0	317.0	265.0	2494.0	172.0	158.0	826.0	352.0	0.0	0.0	326.0	1049.0	236.0	1331.0	192.0	0.0	762.0	0.0	23.0	424.0	1146.0	76.0	0.0	20.0	Eukaryota; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-I; Dino-Group-I-Clade-1; Dino-Group-I-Clade-1_X; Dino-Group-I-Clade-1_X_sp.
c8ec1201fceffebfeba256e41b5be70c	0.0	14.0	0.0	0.0	12.0	0.0	0.0	22.0	759.0	216.0	302.0	2357.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	245.0	74.0	0.0	88.0	108.0	414.0	54.0	944.0	2977.0	1593.0	1467.0	1848.0	419.0	0.0	3234.0	326.0	281.0	465.0	3036.0	47.0	462.0	755.0	174.0	90.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Suessiales; Suessiaceae; Polarella; Polarella_glacialis
8dd1bdb0c2a73f70429bcb3366336590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	556.0	0.0	1235.0	204.0	0.0	448.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	195.0	1428.0	5981.0	2159.0	1403.0	1351.0	308.0	1007.0	655.0	0.0	0.0	97.0	178.0	127.0	431.0	86.0	606.0	0.0	0.0	220.0	38.0	300.0	596.0	719.0	1223.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales
2449ba09709f1ff3db380fec27f8f704	157.0	1687.0	76.0	665.0	1505.0	0.0	82.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	808.0	1184.0	893.0	596.0	1916.0	6169.0	637.0	347.0	48.0	0.0	824.0	305.0	0.0	34.0	0.0	152.0	0.0	206.0	0.0	0.0	343.0	0.0	191.0	204.0	239.0	364.0	792.0	196.0	354.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae
3639859b1b9855af7477621277d0e7c8	395.0	475.0	582.0	367.0	2209.0	300.0	561.0	233.0	122.0	137.0	692.0	791.0	149.0	0.0	232.0	500.0	243.0	155.0	395.0	417.0	200.0	432.0	255.0	845.0	625.0	525.0	1213.0	2579.0	281.0	652.0	152.0	0.0	212.0	262.0	76.0	0.0	221.0	0.0	253.0	721.0	116.0	0.0	272.0	96.0	213.0	485.0	350.0	847.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae
b9b1fd085010a72ccb3732ef2fd232cb	0.0	0.0	0.0	3.0	2014.0	4.0	0.0	198.0	313.0	158.0	0.0	240.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390.0	1237.0	59.0	280.0	205.0	41.0	478.0	0.0	0.0	0.0	0.0	0.0	889.0	0.0	55.0	1119.0	0.0	138.0	1334.0	94.0	354.0	5263.0	3963.0	1571.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_cinctus
5d331214530377863ae23020d8f86c36	163.0	218.0	42.0	146.0	615.0	209.0	158.0	31.0	207.0	109.0	597.0	151.0	382.0	0.0	983.0	0.0	0.0	308.0	46.0	156.0	53.0	56.0	47.0	154.0	4919.0	2617.0	162.0	1564.0	367.0	459.0	155.0	33.0	98.0	312.0	449.0	32.0	150.0	201.0	139.0	265.0	777.0	267.0	210.0	93.0	112.0	133.0	191.0	404.0	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gyrodinium; Gyrodinium_dominans
ac29571711f6ce4fe51993773ea4f903	10.0	17.0	9.0	17.0	23.0	20.0	75.0	47.0	14.0	411.0	1082.0	3527.0	762.0	647.0	0.0	857.0	189.0	1059.0	2043.0	135.0	26.0	92.0	25.0	33.0	109.0	297.0	209.0	363.0	193.0	208.0	231.0	392.0	0.0	0.0	1130.0	227.0	206.0	920.0	321.0	155.0	106.0	11.0	1844.0	40.0	0.0	143.0	119.0	20.0	Eukaryota; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-I; Dino-Group-I-Clade-4; Dino-Group-I-Clade-4_X; Dino-Group-I-Clade-4_X_sp.
9f5eb68f9b00aba9443b57a34d9b4c40	0.0	22.0	6.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	18106.0	0.0	0.0	37.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	26.0	5.0	Eukaryota; Opisthokonta; Metazoa; Ctenophora; Ctenophora_X; Ctenophora_XX
967ead7a3155fd941dc275412ede442d	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	326.0	0.0	495.0	180.0	0.0	58.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	38.0	8731.0	996.0	6168.0	63.0	746.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Ciliophora; Oligohymenophorea; Apostomatia; Opalinopsidae; Chromidina; Chromidina_sp.
b1f20a7b7bf6ebaf5c18a8074be0f66c	188.0	59.0	61.0	34.0	0.0	391.0	281.0	23.0	97.0	1230.0	247.0	3632.0	135.0	226.0	102.0	488.0	364.0	236.0	96.0	21.0	47.0	25.0	266.0	77.0	530.0	62.0	197.0	471.0	256.0	401.0	459.0	835.0	104.0	652.0	568.0	656.0	291.0	14.0	565.0	112.0	322.0	1004.0	875.0	50.0	313.0	305.0	34.0	15.0	Eukaryota; Stramenopiles; Pseudofungi; MAST-1; MAST-1A; MAST-1A_X; MAST-1A_XX; MAST-1A_XX_sp.
