SampleID	RAS_WSC_09_1819_1
d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:SAR86_clade 	 146
d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Thioglobaceae 	 18
d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Steroidobacterales,f:Woeseiaceae 	 3
d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae 	 1
d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:uncultured,f:uncultured 	 1
d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Opitutales,f:Opitutaceae 	 1
d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Opitutales,f:Puniceicoccaceae 	 16
d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Rubritaleaceae 	 6
d:Hacrobia,k:Eukaryota,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales 	 1
d:Opisthokonta,k:Eukaryota,p:Metazoa,c:Arthropoda,o:Crustacea 	 1
d:Opisthokonta,k:Eukaryota,p:Metazoa,c:Mollusca,o:Gastropoda 	 2
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:Bacillariophyta,o:Bacillariophyta_X 	 5
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:MOCH-2,o:MOCH-2_X 	 1
d:Stramenopiles,k:Eukaryota,p:Pseudofungi,c:MAST-2,o:MAST-2D 	 1
d:Stramenopiles,k:Eukaryota,p:Sagenista,c:Labyrinthulomycetes,o:Thraustochytrida 	 1
