SampleID	RAS_WSC_03_2017_2
d:Alveolata,k:Eukaryota,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X 	 1
d:Alveolata,k:Eukaryota,p:Dinoflagellata,c:Dinophyceae,o:Prorocentrales 	 1
d:Alveolata,k:Eukaryota,p:Dinoflagellata,c:Syndiniales,o:Dino-Group-I 	 1
d:Archaea,p:Crenarchaeota,c:Nitrososphaeria,o:Nitrosopumilales,f:Nitrosopumilaceae 	 29
d:Archaea,p:Thermoplasmatota,c:Thermoplasmata,o:Marine_Group_II,f:Marine_Group_II 	 6
d:Bacteria,p:Acidobacteriota,c:Vicinamibacteria,o:Vicinamibacterales,f:Vicinamibacteraceae 	 2
d:Bacteria,p:Acidobacteriota,c:Vicinamibacteria,o:Vicinamibacterales,f:uncultured 	 6
d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Actinomarinales,f:Actinomarinaceae 	 3
d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae 	 1
d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae 	 3
d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:PeM15,f:PeM15 	 2
d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Cyclobacteriaceae 	 5
d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Crocinitomicaceae 	 2
d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Cryomorphaceae 	 1
d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae 	 27
d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group 	 7
d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae 	 1
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae 	 1
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:S085,f:S085 	 1
d:Bacteria,p:Chloroflexi,c:TK10,o:TK10,f:TK10 	 1
d:Bacteria,p:Dadabacteria,c:Dadabacteriia,o:Dadabacteriales,f:Dadabacteriales 	 20
d:Bacteria,p:Firmicutes,c:Negativicutes,o:Veillonellales-Selenomonadales,f:Veillonellaceae 	 1
d:Bacteria,p:Gemmatimonadota,c:BD2-11_terrestrial_group,o:BD2-11_terrestrial_group,f:BD2-11_terrestrial_group 	 26
d:Bacteria,p:Marinimicrobia_(SAR406_clade),c:Marinimicrobia_(SAR406_clade),o:Marinimicrobia_(SAR406_clade),f:Marinimicrobia_(SAR406_clade) 	 15
d:Bacteria,p:Myxococcota,c:Myxococcia,o:Myxococcales,f:Myxococcaceae 	 1
d:Bacteria,p:NB1-j,c:NB1-j,o:NB1-j,f:NB1-j 	 1
d:Bacteria,p:Nitrospinota,c:Nitrospinia,o:Nitrospinales,f:Nitrospinaceae 	 17
d:Bacteria,p:Nitrospinota,c:P9X2b3D02,o:P9X2b3D02,f:P9X2b3D02 	 6
d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae 	 1
d:Bacteria,p:PAUC34f,c:PAUC34f,o:PAUC34f,f:PAUC34f 	 12
d:Bacteria,p:Planctomycetota,c:OM190,o:OM190,f:OM190 	 2
d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:MSBL9,f:SM23-30 	 2
d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Phycisphaerales,f:Phycisphaeraceae 	 10
d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae 	 11
d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Gimesiaceae 	 19
d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Rubinisphaeraceae 	 7
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:AT-s3-44,f:AT-s3-44 	 14
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Defluviicoccales,f:uncultured 	 29
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Kiloniellales,f:Kiloniellaceae 	 7
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Parvibaculales,f:OCS116_clade 	 1
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Puniceispirillales,f:SAR116_clade 	 2
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Puniceispirillales,f:uncultured 	 1
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:KF-JG30-B3 	 1
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae 	 8
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodospirillales,f:AEGEAN-169_marine_group 	 91
d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodospirillales,f:Magnetospiraceae 	 48
